REPORT_NUMBER,PREDICTED_MODE_RAW,confidence,primary_cause,cause_other_detail,infrastructure_type,speed_contributing,speed_contributing_detail,SOURCE_FILE,MODE
24851253,E-bike,0.95,driver_failed_to_yield_turning,,multi_use_path,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24885936,Bicyclist,0.95,non_motorist_failed_to_yield_entering_roadway,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
24651243,Other,0.75,non_motorist_failed_to_yield_entering_roadway,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24286753,Bicyclist,0.95,driver_failed_to_yield_turning,,bike_lane,yes,"D1's statement mentions the bicyclist 'was traveling at a speed that was too fast', which suggests speed contributed to the crash",multilabel_ebike_cause,Bicycle
24798423,E-scooter,0.9,driver_failed_to_yield_turning,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24851256,E-bike,0.95,driver_failed_to_yield_turning,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24712760,Other,0.95,driver_failed_to_yield_turning,,bike_lane,unclear,No speed of either party mentioned in narrative as a contributing factor.,multilabel_ebike_cause,Other
24190887,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,driveway_or_parking_lot,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24853661,E-bike,0.95,driver_failed_to_yield_turning,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24849726,E-bike,0.95,wrong_way_riding,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24748339,E-scooter,0.95,driver_ran_stop_sign_or_red_light,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24766482,E-scooter,0.95,driver_failed_to_yield_turning,,crosswalk,no,P1 and W1 both confirmed V1 did not appear to be speeding.,multilabel_ebike_cause,E-Scooter
24593264,E-scooter,0.95,driver_failed_to_yield_turning,,sidewalk,no,No speed of either party mentioned in narrative as contributing to the crash.,multilabel_ebike_cause,E-Scooter
24533135,E-scooter,0.95,insufficient_information,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24214508,E-scooter,0.95,driver_failed_to_yield_turning,,crosswalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24307302,Other,0.75,sidewalk_driveway_conflict,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24816734,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24682125,Other,0.95,non_motorist_failed_to_yield_entering_roadway,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24550923,E-scooter,0.95,hit_and_run,,driveway_or_parking_lot,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24615832,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,crosswalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24077573,E-bike,0.95,driver_failed_to_yield_turning,,bike_lane,no,"No speed of either party mentioned in narrative as contributing to the crash, except V1 was traveling at a slow speed due to traffic.",multilabel_ebike_cause,E-Bike
24096423,Other,0.95,hit_and_run,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24475322,E-scooter,0.95,driver_failed_to_yield_turning,,bike_lane,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24444880,E-bike,0.8,driver_failed_to_yield_turning,,travel_lane,yes,"Shawn Dirnberg advised that the red truck drove across the intersection 'at a high rate of speed', which suggests that speed was a contributing factor to the crash.",multilabel_ebike_cause,E-Bike
24741220,E-bike,0.95,hit_and_run,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24137131,E-bike,0.95,driver_failed_to_yield_turning,,travel_lane,no,No speed of either party mentioned in narrative as a contributing factor.,multilabel_ebike_cause,E-Bike
24231913,E-scooter,0.95,insufficient_information,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24883651,Other,0.95,non_motorist_ran_stop_sign_or_signal,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24337452,E-scooter,0.95,driver_failed_to_yield_turning,,sidewalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24858619,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,travel_lane,no,No speed of the vehicle was found to be a factor due to the driver being able to stop within 123.8 feet without leaving anti-lock skid marks.,multilabel_ebike_cause,E-Bike
24224523,E-scooter,0.95,driver_failed_to_yield_turning,,sidewalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24789838,E-scooter,0.95,rear_end_following_too_close,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24186889,E-scooter,0.95,driver_failed_to_yield_turning,,crosswalk,no,No speed of either party mentioned in narrative as contributing to the crash.,multilabel_ebike_cause,E-Scooter
24721274,E-bike,0.95,rear_end_following_too_close,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24808562,E-bike,0.95,insufficient_information,,sidewalk,yes,"V1 driver stated that due to the bicycle's high rate of speed he did not see it in time to avoid the collision, and the bicycle was being ridden on the sidewalk",multilabel_ebike_cause,E-Bike
24877991,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24849296,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24182407,E-scooter,0.95,hit_and_run,,driveway_or_parking_lot,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24238741,E-scooter,0.95,rear_end_following_too_close,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24310787,Other,0.75,driver_failed_to_yield_turning,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24581689,E-scooter,0.95,hit_and_run,,unknown,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24212099,E-scooter,0.95,wrong_way_riding,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24346922,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24619424,Other,0.8,driver_failed_to_yield_turning,,driveway_or_parking_lot,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24344671,E-bike,0.95,non_motorist_ran_stop_sign_or_signal,,crosswalk,yes,"Detective Lake stated Person 1 was traveling at a high rate of speed for an electric bicycle, and this speed, combined with entering the crosswalk against a steady red hand, contributed to the crash. Notably, this concern relates to the non-motorist's speed while attempting to cross the street, not specifically sidewalk riding speed.",multilabel_ebike_cause,E-Bike
24588037,E-scooter,0.95,driver_ran_stop_sign_or_red_light,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24224961,Other,0.75,dooring,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24190411,Bicyclist,0.95,driver_failed_to_yield_turning,,crosswalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
24027429,E-bike,0.95,obstructed_sightline,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24023281,E-bike,0.95,wrong_way_riding,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24739067,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24595327,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,crosswalk,unclear,"No speed of either party mentioned in narrative as contributing to the crash, except D#1's stated speed of 30 mph which is not explicitly linked to the cause.",multilabel_ebike_cause,E-Bike
24242501,E-bike,0.95,driver_failed_to_yield_turning,,bike_lane,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24022679,E-bike,0.95,driver_failed_to_yield_turning,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24578699,E-scooter,0.95,non_motorist_ran_stop_sign_or_signal,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24597764,E-bike,0.95,driver_failed_to_yield_turning,,sidewalk,unclear,"No indication that the speed of either party was excessive, Person 2 reported traveling 10-12 mph on the sidewalk.",multilabel_ebike_cause,E-Bike
24397288,Bicyclist,0.95,driver_failed_to_yield_turning,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
24857217,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24227961,Other,0.75,driver_failed_to_yield_turning,,bike_lane,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24650369,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24534301,E-scooter,0.95,driver_failed_to_yield_turning,,driveway_or_parking_lot,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24648916,E-bike,0.95,driver_failed_to_yield_turning,,travel_lane,unclear,"No speed of either party mentioned in narrative as a contributing factor, though NM1's intoxication is noted.",multilabel_ebike_cause,E-Bike
24716042,Other,0.75,driver_failed_to_yield_turning,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24475213,Other,0.75,non_motorist_failed_to_yield_entering_roadway,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24849853,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,unknown,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24480143,Bicyclist,0.95,driver_failed_to_yield_turning,,crosswalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
24514316,Other,0.75,non_motorist_failed_to_yield_entering_roadway,,sidewalk,yes,"Pedestrian 1 was 'traveling at an accelerated rate of speed' on the sidewalk, which contributed to the crash.",multilabel_ebike_cause,Other
24589952,E-scooter,0.95,non_motorist_ran_stop_sign_or_signal,,travel_lane,unclear,"No speed of the non-motorist mentioned in narrative, but driver #1 was traveling at approx 15 mph.",multilabel_ebike_cause,E-Scooter
24814545,E-scooter,0.95,driver_failed_to_yield_turning,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24475457,Other,0.75,driver_failed_to_yield_turning,,bike_lane,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24846382,E-scooter,0.95,non_motorist_ran_stop_sign_or_signal,,crosswalk,unclear,"No speed of the non-motorist mentioned in narrative, but Witness 1 stated vehicle 1 was traveling at the posted speed limit of 30 miles per hour.",multilabel_ebike_cause,E-Scooter
24844896,E-bike,0.95,non_motorist_ran_stop_sign_or_signal,,travel_lane,unclear,"No speed of either party mentioned in narrative as a contributing factor, except that the witness stated vehicle #1 was traveling at normal speed.",multilabel_ebike_cause,E-Bike
24031230,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24887723,Other,0.75,driver_failed_to_yield_turning,,sidewalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24227704,E-bike,0.95,rear_end_following_too_close,,travel_lane,yes,"V01 'passed PD02 too closely', implying V01 was traveling at a speed too great to stop in time",multilabel_ebike_cause,E-Bike
24112843,E-scooter,0.95,driver_failed_to_yield_turning,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24214599,E-scooter,0.95,non_motorist_ran_stop_sign_or_signal,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24852952,E-bike,0.95,driver_failed_to_yield_turning,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24065491,E-scooter,0.9,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24790366,E-scooter,0.95,non_motorist_ran_stop_sign_or_signal,,crosswalk,unclear,"No speed of either party mentioned in narrative as a contributing factor, though the pedestrian's low scooter battery is noted.",multilabel_ebike_cause,E-Scooter
24488367,E-scooter,0.95,driver_failed_to_yield_turning,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24213666,E-scooter,0.9,rear_end_following_too_close,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24355045,E-scooter,0.95,wrong_way_riding,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24222250,E-scooter,0.95,hit_and_run,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
24045671,E-bike,0.95,non_motorist_ran_stop_sign_or_signal,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
24663005,Other,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
24429795,E-scooter,0.95,driver_ran_stop_sign_or_red_light,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
